"Points:0","Points:1","Points:2","U:0","U:1","U:2","cp","p"
0.92502,0.076247,0.1125,0,0,0,-33.641,360.41
0.92531,0.096896,0.10235,0,0,0,-33.638,370
0.97472,0.076207,0.1121,0,0,0,-33.864,-309.35
0.99973,0.075591,0.1042,0,0,0,-33.895,-401.06
0.97424,0.094654,0.10531,0,0,0,-33.801,-119.62
1.0752,0.010336,0.031248,0,0,0,-33.857,-288.09
1.0752,0.010328,0.09375,0,0,0,-33.862,-304.67
1.0252,0.074134,0.11207,0,0,0,-33.798,-111.35
1.0738,0.071869,0.11168,0,0,0,-33.759,5.6208
1.0996,0.070551,0.10512,0,0,0,-33.762,-1.807
1.1744,0.011296,0.031251,0,0,0,-34.044,-849.78
1.125,0.0087729,0.09375,0,0,0,-33.949,-565.17
1.1744,0.011291,0.093752,0,0,0,-34.035,-821.24
1.2054,0.023749,0.125,0,0,0,-33.875,-343.09
1.2054,0.023747,0.10938,0,0,0,-33.888,-379.91
1.1233,0.070108,0.11153,0,0,0,-33.732,86.811
1.1987,0.18979,0.031246,0,0,0,-33.548,638.18
1.1981,0.19023,0.093597,0,0,0,-33.597,492.24
1.2063,0.20055,0.093258,0,0,0,-33.498,787.92
1.174,0.17954,0.12355,0,0,0,-33.682,237.29
1.2009,0.22457,0.12166,0,0,0,-33.536,674.21
1.1115,0.30049,0.093312,0,0,0,-33.596,494.93
1.1241,0.29518,0.09359,0,0,0,-33.648,337.44
0.87423,0.40462,0.015625,0,0,0,-33.685,229.17
0.88644,0.40011,0.031249,0,0,0,-33.642,356.11
0.87423,0.40462,0.03125,0,0,0,-33.687,222.92
0.88643,0.40009,0.093624,0,0,0,-33.646,346.11
0.87424,0.40458,0.09366,0,0,0,-33.697,191.28
0.92492,0.38504,0.03125,0,0,0,-33.674,261.9
1.074,0.31437,0.12391,0,0,0,-33.668,279.55
0.59934,0.50055,0.093741,0,0,0,-33.713,144.81
0.62459,0.49255,0.03125,0,0,0,-33.737,72.889
0.61257,0.49702,0.093742,0,0,0,-33.763,-5.1094
0.62458,0.49254,0.093741,0,0,0,-33.754,20.651
0.82537,0.42408,0.09372,0,0,0,-33.705,166.93
0.8373,0.4188,0.093706,0,0,0,-33.688,219.3
0.82531,0.42391,0.1093,0,0,0,-33.709,156.16
0.81214,0.4286,0.10932,0,0,0,-33.734,80.237
0.81223,0.42875,0.093717,0,0,0,-33.731,90.651
0.82515,0.42329,0.12478,0,0,0,-33.719,126.72
0.81184,0.42799,0.12508,0,0,0,-33.74,61.559
0.17441,0.60063,0.015625,0,0,0,-33.767,-19.54
0.2004,0.59675,0.03125,0,0,0,-33.785,-71.081
0.21248,0.5936,0.03125,0,0,0,-33.775,-41.48
0.18705,0.59881,0.03125,0,0,0,-33.773,-34.869
0.17441,0.60063,0.03125,0,0,0,-33.767,-18.719
0.18705,0.59881,0.09375,0,0,0,-33.777,-49.184
0.17441,0.60063,0.12499,0,0,0,-33.768,-21.914
0.17441,0.60063,0.10937,0,0,0,-33.768,-21.848
0.17441,0.60063,0.09375,0,0,0,-33.768,-21.311
0.22471,0.59127,0.03125,0,0,0,-33.754,19.492
0.22471,0.59127,0.09375,0,0,0,-33.75,31.842
0.48754,0.53189,0.015628,0,0,0,-33.753,22.373
0.48754,0.53189,0.031252,0,0,0,-33.757,12.877
0.47562,0.53593,0.031259,0,0,0,-33.771,-30.391
0.48753,0.53184,0.12495,0,0,0,-33.786,-74.707
0.49968,0.52868,0.10936,0,0,0,-33.72,122.26
0.49968,0.52868,0.093747,0,0,0,-33.72,123.46
0.52534,0.52251,0.093745,0,0,0,-33.792,-92.963
0.5372,0.51828,0.093743,0,0,0,-33.769,-25.139
0.52534,0.5225,0.10936,0,0,0,-33.798,-112.17
0.5122,0.52571,0.10936,0,0,0,-33.739,67.014
0.5122,0.52571,0.093746,0,0,0,-33.737,72.465
-0.025056,0.62868,0.015625,0,0,0,-33.776,-46.519
-0.012756,0.62735,0.015625,0,0,0,-33.777,-46.992
-0.012756,0.62735,0.03125,0,0,0,-33.777,-46.926
-0.012756,0.62735,0.09375,0,0,0,-33.777,-47.761
-0.012756,0.62735,0.10938,0,0,0,-33.776,-45.05
-0.025056,0.62868,0.10938,0,0,0,-33.773,-35.631
-0.012756,0.62735,0.125,0,0,0,-33.775,-41.052
-0.00047545,0.626,0.10938,0,0,0,-33.776,-46.618
-0.00047549,0.626,0.09375,0,0,0,-33.777,-48.184
-0.025056,0.62868,0.125,0,0,0,-33.771,-30.483
0.024631,0.6234,0.10938,0,0,0,-33.781,-60.416
0.011896,0.62468,0.10938,0,0,0,-33.777,-49.63
0.011896,0.62468,0.09375,0,0,0,-33.778,-50.434
0.099399,0.6127,0.09375,0,0,0,-33.773,-37.698
0.074844,0.61588,0.125,0,0,0,-33.757,11.78
0.1376,0.60642,0.09375,0,0,0,-33.784,-70.599
-1.8263,0.79107,0.018979,0,0,0,-33.747,40.587
-1.8225,0.79532,0.01415,0,0,0,-33.748,38.019
-1.8105,0.79647,0.02938,0,0,0,-33.749,34.94
-1.8144,0.79149,0.034213,0,0,0,-33.75,33.405
-1.8245,0.78864,0.031415,0,0,0,-33.752,28.105
-1.877,0.72896,0.096388,0,0,0,-33.763,-5.6076
-1.8746,0.72253,0.10915,0,0,0,-33.764,-7.9485
-1.8856,0.72043,0.10703,0,0,0,-33.763,-4.8967
-1.8872,0.72662,0.093972,0,0,0,-33.762,-1.9325
-1.7235,0.79709,0.091194,0,0,0,-33.788,-79.93
-1.7237,0.77305,0.12309,0,0,0,-33.792,-93.582
-1.6272,0.81475,0.11375,0,0,0,-33.83,-208.62
-1.6237,0.8101,0.123,0,0,0,-33.837,-227.63
-1.6273,0.80235,0.12882,0,0,0,-33.834,-219.92
-1.3748,0.87449,0.12145,0,0,0,-34.047,-857.88
-1.3249,0.87446,0.12551,0,0,0,-34.119,-1075.3
-1.2756,0.87277,0.12631,0,0,0,-34.415,-1963.4
-1.5229,0.9197,0.029466,0,0,0,-33.834,-218.42
-1.5246,0.9214,0.015515,0,0,0,-33.828,-202.6
-1.5117,0.9258,0.015774,0,0,0,-33.846,-254.86
-1.512,0.92215,0.030903,0,0,0,-33.859,-295.04
-1.4997,0.92604,0.031233,0,0,0,-33.859,-292.87
-1.5014,0.92871,0.018932,0,0,0,-33.835,-222.22
-1.3246,0.98281,0.031216,0,0,0,-33.982,-664.76
-1.3247,0.9732,0.045695,0,0,0,-34.027,-797.34
-1.2758,0.99825,0.014687,0,0,0,-34.111,-1050.5
-1.2875,0.99341,0.029501,0,0,0,-34.16,-1197
-1.2758,0.99377,0.029836,0,0,0,-34.191,-1290
-1.9751,0.070402,0.14056,0,0,0,-33.757,12.277
-1.9875,0.071424,0.14064,0,0,0,-33.759,5.7171
-1.9876,0.070771,0.15627,0,0,0,-33.758,8.0996
-2,0.072052,0.14066,0,0,0,-33.76,1.4108
-2,0.071187,0.15631,0,0,0,-33.76,1.5496
-1.9876,0.069298,0.22142,0,0,0,-33.757,11.612
-1.9876,0.072078,0.23558,0,0,0,-33.757,11.724
-1.9751,0.070688,0.23556,0,0,0,-33.752,26.789
-2,0.072961,0.25047,0,0,0,-33.76,3.7685
-1.9875,0.072317,0.25043,0,0,0,-33.758,10.267
-2,0.072692,0.23563,0,0,0,-33.76,3.5532
-1.975,0.071029,0.25037,0,0,0,-33.754,21.567
-2,0.069674,0.22142,0,0,0,-33.76,3.8738
-1.9002,0.077832,0.25704,0,0,0,-33.736,74.378
-1.9114,0.077751,0.25681,0,0,0,-33.745,49.031
-1.9249,0.10002,0.25503,0,0,0,-33.75,33.415
-1.525,0.0072079,0.15641,0,0,0,-33.825,-192.96
-1.5748,0.012844,0.21856,0,0,0,-33.8,-116.62
-1.5881,0.01433,0.21878,0,0,0,-33.791,-89.393
-1.5249,0.0060532,0.21938,0,0,0,-33.837,-229.29
0.074974,0.014183,0.25057,0,0,0,-33.678,248.59
0.087392,0.025604,0.25267,0,0,0,-33.685,228.59
0.074987,0.025558,0.25354,0,0,0,-33.674,262.16
0.099782,0.075,0.25286,0,0,0,-33.677,251.32
0.087382,0.075001,0.25394,0,0,0,-33.659,306.28
0.074987,0.099999,0.25503,0,0,0,-33.612,446.42
0.074987,0.0875,0.25502,0,0,0,-33.631,391.38
0.074987,0.075001,0.25502,0,0,0,-33.644,350.8
0.17427,0.014859,0.24471,0,0,0,-33.785,-71.118
0.17454,0.025857,0.24625,0,0,0,-33.792,-92.922
0.11218,0.075,0.25177,0,0,0,-33.7,183.22
0.12458,0.087489,0.25077,0,0,0,-33.734,80.194
0.12458,0.074999,0.25069,0,0,0,-33.726,105.68
0.17456,0.10002,0.24728,0,0,0,-33.859,-294.68
0.17458,0.0875,0.24699,0,0,0,-33.819,-175.5
0.17458,0.075001,0.24692,0,0,0,-33.802,-123.39
0.22512,0.025525,0.23959,0,0,0,-33.732,88.229
0.2748,0.025685,0.23614,0,0,0,-33.781,-59.328
0.22518,0.075001,0.24138,0,0,0,-33.753,22.906
0.27478,0.075001,0.23718,0,0,0,-33.776,-46.427
0.3244,0.025939,0.23256,0,0,0,-33.807,-139.48
0.32436,0.075002,0.23313,0,0,0,-33.774,-38.469
0.57465,0.011849,0.15609,0,0,0,-33.851,-270.8
0.63686,0.041092,0.1962,0,0,0,-33.811,-150.96
0.61185,0.03908,0.20034,0,0,0,-33.875,-343.2
0.78652,0.071959,0.15595,0,0,0,-33.688,217.56
0.7744,0.067355,0.15581,0,0,0,-33.739,66.695
0.79934,0.07449,0.14174,0,0,0,-33.6,483.21
0.79913,0.075262,0.15557,0,0,0,-33.625,406.62
0.82491,0.08153,0.12938,0,0,0,-33.565,589.03
1.0752,0.010334,0.15625,0,0,0,-33.871,-329.6
1.0752,0.010333,0.21875,0,0,0,-33.877,-348.13
1.1744,0.011292,0.15625,0,0,0,-34.02,-778.55
1.125,0.0087758,0.21875,0,0,0,-33.95,-567.66
1.1744,0.011291,0.21875,0,0,0,-34.012,-753.69
-1.9249,0.11253,0.25498,0,0,0,-33.751,30.254
-1.9126,0.12501,0.25656,0,0,0,-33.748,38.338
-1.9249,0.12501,0.25503,0,0,0,-33.751,28.919
-2,0.175,0.24669,0,0,0,-33.759,5.4746
-1.9871,0.175,0.24749,0,0,0,-33.758,7.9168
-1.9744,0.1875,0.24875,0,0,0,-33.756,15.661
-1.9744,0.175,0.24876,0,0,0,-33.757,12.642
-1.9003,0.17494,0.25831,0,0,0,-33.738,69.427
-1.9126,0.17497,0.25666,0,0,0,-33.741,58.682
-1.925,0.19998,0.25506,0,0,0,-33.743,53.824
-1.925,0.18748,0.25507,0,0,0,-33.744,52.007
-1.9249,0.17498,0.25509,0,0,0,-33.746,46.217
-1.888,0.17486,0.2604,0,0,0,-33.738,67.579
0.074987,0.1125,0.25505,0,0,0,-33.588,520.3
0.087399,0.125,0.25424,0,0,0,-33.558,607.78
0.074985,0.125,0.25508,0,0,0,-33.555,617.21
0.025307,0.1875,0.25933,0,0,0,-33.541,661.33
0.099925,0.17489,0.25468,0,0,0,-33.435,978.58
0.087404,0.17495,0.25447,0,0,0,-33.464,891.18
0.074989,0.19999,0.25505,0,0,0,-33.532,686.21
0.074987,0.18749,0.25508,0,0,0,-33.511,751.23
0.074982,0.17499,0.25513,0,0,0,-33.491,810.47
0.17457,0.11258,0.24815,0,0,0,-33.907,-439.52
0.1749,0.12511,0.24981,0,0,0,-33.974,-639.93
0.11253,0.17505,0.25655,0,0,0,-33.431,989.45
0.12464,0.18708,0.25545,0,0,0,-33.637,372.55
0.12279,0.1769,0.25846,0,0,0,-33.522,718.12
0.17455,0.19973,0.24816,0,0,0,-33.917,-468.56
0.17488,0.18705,0.24981,0,0,0,-33.99,-687.97
0.17577,0.17468,0.25184,0,0,0,-34.09,-987.84
0.22518,0.125,0.24139,0,0,0,-33.764,-10.314
0.27478,0.125,0.23718,0,0,0,-33.757,12.782
0.22518,0.175,0.2414,0,0,0,-33.785,-71.062
0.27478,0.175,0.23718,0,0,0,-33.767,-19.312
0.32436,0.125,0.23312,0,0,0,-33.745,48.66
0.32436,0.175,0.23312,0,0,0,-33.747,42.506
1.0751,0.18767,0.16394,0,0,0,-33.667,281.21
1.0876,0.18786,0.1626,0,0,0,-33.676,256.01
1.0873,0.17613,0.15999,0,0,0,-33.681,239.74
1.0999,0.18811,0.16122,0,0,0,-33.684,230
1.0877,0.20009,0.16363,0,0,0,-33.672,267.21
1.0996,0.17668,0.15814,0,0,0,-33.686,224.77
1.0753,0.20003,0.16475,0,0,0,-33.665,287.55
-1.925,0.21249,0.25506,0,0,0,-33.743,53.912
-1.9127,0.22499,0.25661,0,0,0,-33.739,66.298
-1.925,0.225,0.25506,0,0,0,-33.743,53.966
-2,0.275,0.24669,0,0,0,-33.756,13.843
-1.9871,0.275,0.24749,0,0,0,-33.755,16.688
-1.9744,0.2875,0.24875,0,0,0,-33.754,21.813
-1.9744,0.275,0.24875,0,0,0,-33.754,22.071
-1.9003,0.27502,0.25824,0,0,0,-33.739,64.679
-1.9126,0.27501,0.25663,0,0,0,-33.743,54.258
-1.9249,0.3,0.2551,0,0,0,-33.747,42.606
-1.9249,0.2875,0.25509,0,0,0,-33.746,43.347
-1.925,0.275,0.25507,0,0,0,-33.745,46.326
0.074988,0.2125,0.25503,0,0,0,-33.55,633.26
0.087383,0.225,0.25395,0,0,0,-33.571,569.94
0.074987,0.225,0.25502,0,0,0,-33.561,598.85
0.099784,0.275,0.25286,0,0,0,-33.569,575.75
0.087382,0.275,0.25394,0,0,0,-33.575,558.75
0.074987,0.3,0.25502,0,0,0,-33.581,539.28
0.074987,0.2875,0.25502,0,0,0,-33.577,550.83
0.074987,0.275,0.25502,0,0,0,-33.576,555.61
0.17455,0.21241,0.2473,0,0,0,-33.867,-319.15
0.17458,0.22497,0.24703,0,0,0,-33.836,-226.35
0.1122,0.27501,0.25183,0,0,0,-33.558,608.99
0.12471,0.28752,0.25127,0,0,0,-33.507,761.74
0.12466,0.27502,0.25102,0,0,0,-33.543,654.36
0.22518,0.225,0.24138,0,0,0,-33.798,-112.3
0.27478,0.225,0.23718,0,0,0,-33.793,-95.058
0.22541,0.27492,0.24166,0,0,0,-33.878,-350.92
0.27477,0.275,0.23718,0,0,0,-33.821,-180.21
0.32436,0.225,0.23312,0,0,0,-33.759,5.1171
0.32436,0.275,0.23312,0,0,0,-33.773,-37.051
0.47336,0.28924,0.25015,0,0,0,-34.016,-765.98
1.0877,0.225,0.16393,0,0,0,-33.671,270.17
1.0877,0.21251,0.16394,0,0,0,-33.67,271.95
1.0753,0.2125,0.16497,0,0,0,-33.663,294.55
1.0743,0.28657,0.15722,0,0,0,-33.684,231.68
1.0871,0.27436,0.15856,0,0,0,-33.693,204.24
1.0739,0.29844,0.15081,0,0,0,-33.69,214.23
1.0994,0.27452,0.15522,0,0,0,-33.722,115.35
1.1946,0.22425,0.13433,0,0,0,-33.572,566.94
-1.9249,0.31249,0.2551,0,0,0,-33.745,47.443
-1.9126,0.32497,0.25666,0,0,0,-33.74,61.414
-1.9249,0.32498,0.25509,0,0,0,-33.742,57.445
-2,0.37493,0.24815,0,0,0,-33.751,29.501
-1.9871,0.37488,0.24882,0,0,0,-33.746,44.265
-1.9744,0.38677,0.25216,0,0,0,-33.736,75.474
-1.9744,0.37478,0.24983,0,0,0,-33.737,71.297
-1.9005,0.3747,0.2583,0,0,0,-33.711,149.02
-1.9128,0.37457,0.25674,0,0,0,-33.711,149.01
-1.9251,0.38638,0.25648,0,0,0,-33.706,165.65
-1.925,0.37459,0.25533,0,0,0,-33.715,138.04
-1.8879,0.37505,0.26048,0,0,0,-33.72,122.52
0.074987,0.3125,0.25502,0,0,0,-33.588,519.23
0.087382,0.325,0.25394,0,0,0,-33.595,498.83
0.074987,0.325,0.25502,0,0,0,-33.597,492.47
0.099782,0.375,0.25285,0,0,0,-33.651,329.5
0.087382,0.375,0.25394,0,0,0,-33.642,356.88
0.074987,0.4,0.25502,0,0,0,-33.649,337.07
0.074987,0.3875,0.25502,0,0,0,-33.641,358.98
0.074987,0.375,0.25502,0,0,0,-33.634,381.33
0.11218,0.375,0.25176,0,0,0,-33.663,292.6
0.12458,0.3875,0.25067,0,0,0,-33.687,220.65
0.12458,0.375,0.25068,0,0,0,-33.681,241.05
0.17458,0.4,0.2469,0,0,0,-33.796,-104.76
0.17458,0.38749,0.24692,0,0,0,-33.813,-156.17
0.1746,0.37497,0.24702,0,0,0,-33.843,-245.21
0.22564,0.32501,0.24182,0,0,0,-33.903,-427.71
0.27477,0.325,0.23718,0,0,0,-33.775,-43.168
0.22518,0.375,0.24139,0,0,0,-33.803,-126.87
0.27478,0.375,0.23718,0,0,0,-33.805,-131.68
0.32436,0.325,0.23312,0,0,0,-33.751,28.618
0.32436,0.375,0.23312,0,0,0,-33.778,-51.887
0.47337,0.32185,0.25014,0,0,0,-34.112,-1055.1
0.87423,0.40063,0.14032,0,0,0,-33.699,184.67
0.87425,0.39553,0.15506,0,0,0,-33.714,140.31
0.87441,0.38627,0.16696,0,0,0,-33.743,52.958
0.074987,0.4125,0.25502,0,0,0,-33.656,316.02
0.087382,0.425,0.25394,0,0,0,-33.671,269.35
0.074987,0.425,0.25502,0,0,0,-33.662,296.03
0.025307,0.4875,0.25933,0,0,0,-33.701,179.42
0.099781,0.475,0.25285,0,0,0,-33.7,183.56
0.087381,0.475,0.25394,0,0,0,-33.693,203.68
0.074987,0.5,0.25501,0,0,0,-33.696,195.86
0.074987,0.4875,0.25502,0,0,0,-33.69,211.47
0.074987,0.475,0.25502,0,0,0,-33.685,226.64
0.17458,0.4125,0.2469,0,0,0,-33.785,-71.821
0.17458,0.425,0.2469,0,0,0,-33.778,-49.869
0.11218,0.475,0.25175,0,0,0,-33.707,162.35
0.12458,0.4875,0.25067,0,0,0,-33.717,131.29
0.12458,0.475,0.25067,0,0,0,-33.714,141.33
0.17457,0.49999,0.2469,0,0,0,-33.768,-22.549
0.17458,0.4875,0.2469,0,0,0,-33.767,-19.033
0.17458,0.475,0.2469,0,0,0,-33.767,-18.75
0.22518,0.425,0.24137,0,0,0,-33.757,12.289
0.27478,0.425,0.23718,0,0,0,-33.8,-117.11
0.22518,0.475,0.24137,0,0,0,-33.738,69.923
0.27478,0.475,0.23718,0,0,0,-33.792,-93.803
0.32436,0.425,0.23312,0,0,0,-33.798,-112.11
0.32436,0.47498,0.23312,0,0,0,-33.803,-126.8
0.62415,0.49008,0.15584,0,0,0,-33.795,-102.43
-1.175,0.58794,0.20954,0,0,0,-33.8,-117.89
-1.175,0.60015,0.20829,0,0,0,-33.803,-127.75
-1.1127,0.5766,0.21086,0,0,0,-33.819,-172.84
-1.1128,0.58808,0.21525,0,0,0,-33.818,-171.6
-1.1251,0.58824,0.21415,0,0,0,-33.819,-174.55
-1.1005,0.60012,0.2173,0,0,0,-33.815,-161.84
-1.1128,0.60018,0.21599,0,0,0,-33.819,-173.35
-1.1005,0.58788,0.21641,0,0,0,-33.816,-164.56
-1.1003,0.57623,0.21151,0,0,0,-33.817,-168.34
-1.1251,0.60024,0.21465,0,0,0,-33.82,-176.5
-1.0754,0.58767,0.21859,0,0,0,-33.818,-170.01
-1.0881,0.58776,0.21709,0,0,0,-33.815,-161.19
-1.0881,0.60006,0.21849,0,0,0,-33.812,-152.52
-1.0754,0.60003,0.21981,0,0,0,-33.815,-161.6
-1.0001,0.57689,0.22567,0,0,0,-33.847,-259.13
-1.0248,0.60029,0.22746,0,0,0,-33.839,-235.03
-0.97549,0.60012,0.23287,0,0,0,-33.849,-263.01
-0.71313,0.57569,0.23493,0,0,0,-33.591,510.79
-0.6999,0.57577,0.2292,0,0,0,-33.631,391.33
-0.67446,0.5992,0.23327,0,0,0,-33.663,294.73
-0.61274,0.59961,0.22355,0,0,0,-33.597,493.21
-0.62498,0.59982,0.22716,0,0,0,-33.584,530.31
-0.59938,0.59941,0.2213,0,0,0,-33.626,405.29
-0.59948,0.58749,0.21941,0,0,0,-33.615,436.9
-0.59982,0.57574,0.21404,0,0,0,-33.608,458.58
-0.57446,0.58776,0.21629,0,0,0,-33.622,415.77
-0.58682,0.58758,0.21747,0,0,0,-33.631,388.61
-0.58705,0.57606,0.2122,0,0,0,-33.637,372.41
-0.58672,0.59943,0.21959,0,0,0,-33.629,395.53
-0.57439,0.5996,0.21806,0,0,0,-33.62,424.04
-0.52523,0.58827,0.21117,0,0,0,-33.578,548.96
-0.52512,0.59998,0.21169,0,0,0,-33.582,535.94
0.074986,0.5125,0.25501,0,0,0,-33.701,180.37
0.087376,0.52498,0.25392,0,0,0,-33.712,145.78
0.074982,0.52499,0.255,0,0,0,-33.706,165.03
0.02529,0.58733,0.25315,0,0,0,-33.713,142.52
0.025137,0.57542,0.25657,0,0,0,-33.716,133.4
0.014853,0.57775,0.25748,0,0,0,-33.764,-7.7681
0.099485,0.57413,0.24843,0,0,0,-33.736,75.182
0.087196,0.57437,0.24972,0,0,0,-33.735,76.702
0.074813,0.5744,0.25125,0,0,0,-33.737,72.375
0.17441,0.60062,0.1406,0,0,0,-33.768,-20.991
0.18703,0.59874,0.15613,0,0,0,-33.779,-54.446
0.1744,0.60057,0.15615,0,0,0,-33.768,-20.505
0.17456,0.51245,0.2469,0,0,0,-33.771,-29.903
0.1745,0.52486,0.24685,0,0,0,-33.775,-41.467
0.11201,0.5744,0.24672,0,0,0,-33.766,-14.36
0.12518,0.6012,0.21724,0,0,0,-33.792,-93.247
0.17484,0.58419,0.22866,0,0,0,-33.771,-28.759
0.17699,0.58966,0.21887,0,0,0,-33.806,-134.51
0.17519,0.57365,0.23576,0,0,0,-33.773,-36.053
0.22467,0.59114,0.15615,0,0,0,-33.742,57.811
0.2251,0.52493,0.24089,0,0,0,-33.743,55.214
0.27469,0.52462,0.23618,0,0,0,-33.801,-119.11
0.32426,0.52436,0.23098,0,0,0,-33.811,-151.38
0.51253,0.50951,0.19768,0,0,0,-33.792,-94.024
0.51476,0.51472,0.18764,0,0,0,-33.811,-151.32
0.51093,0.51965,0.18399,0,0,0,-33.79,-88.119
-1.8753,0.69385,0.15685,0,0,0,-33.764,-8.221
-1.8872,0.68384,0.21855,0,0,0,-33.762,-3.8957
-1.8742,0.68778,0.21856,0,0,0,-33.765,-13.538
-1.8242,0.70382,0.21869,0,0,0,-33.769,-23.064
-1.8123,0.70832,0.21867,0,0,0,-33.774,-37.728
-1.1252,0.61255,0.21473,0,0,0,-33.822,-183.22
-1.1129,0.61253,0.21616,0,0,0,-33.821,-179.18
-1.1129,0.625,0.21618,0,0,0,-33.824,-189.88
-1.1006,0.61252,0.21755,0,0,0,-33.815,-163.63
-1.1006,0.62499,0.21759,0,0,0,-33.819,-175.66
-1.1749,0.68751,0.20765,0,0,0,-33.823,-186.11
-1.1129,0.67496,0.21618,0,0,0,-33.846,-256.34
-1.1129,0.68734,0.21624,0,0,0,-33.85,-267.29
-1.1252,0.68741,0.21478,0,0,0,-33.846,-255.27
-1.1007,0.69921,0.21816,0,0,0,-33.853,-276.03
-1.113,0.69947,0.21663,0,0,0,-33.851,-270.84
-1.1006,0.68724,0.21768,0,0,0,-33.852,-272.77
-1.1006,0.67493,0.2176,0,0,0,-33.847,-259.7
-1.1252,0.69967,0.21512,0,0,0,-33.847,-257.36
-1.0882,0.62499,0.21891,0,0,0,-33.816,-165.2
-1.0882,0.6125,0.21884,0,0,0,-33.812,-151.81
-1.0754,0.61249,0.22008,0,0,0,-33.815,-162.48
-1.0001,0.62499,0.23025,0,0,0,-33.848,-260.13
-1.0756,0.68708,0.22071,0,0,0,-33.861,-301.59
-1.0883,0.68713,0.21912,0,0,0,-33.855,-281.15
-1.0882,0.6749,0.21895,0,0,0,-33.85,-267.36
-1.0885,0.69891,0.21977,0,0,0,-33.855,-281.24
-1.0761,0.69867,0.22172,0,0,0,-33.86,-296.75
-1.0006,0.67372,0.23291,0,0,0,-33.912,-452.85
-1.0261,0.69643,0.2387,0,0,0,-33.891,-389.99
-0.93975,0.6592,0.24125,0,0,0,-33.941,-540.56
-0.66219,0.6103,0.23481,0,0,0,-33.649,336.87
-0.59914,0.61072,0.22323,0,0,0,-33.637,370.56
-0.59981,0.62828,0.25119,0,0,0,-33.631,391.38
-0.61231,0.62714,0.25129,0,0,0,-33.627,402.13
-0.59939,0.62612,0.2384,0,0,0,-33.619,424.58
-0.59903,0.62085,0.22758,0,0,0,-33.63,392.13
-0.62481,0.62598,0.2515,0,0,0,-33.629,397.31
-0.57419,0.62217,0.22508,0,0,0,-33.596,496.05
-0.58679,0.6214,0.22654,0,0,0,-33.62,423.63
-0.58669,0.61089,0.22171,0,0,0,-33.631,389.77
-0.57436,0.61116,0.2201,0,0,0,-33.619,425.66
-0.57435,0.6285,0.23698,0,0,0,-33.58,544.5
-0.587,0.62711,0.23787,0,0,0,-33.612,446.81
-0.58728,0.62927,0.25104,0,0,0,-33.626,403.55
-0.57472,0.63056,0.25102,0,0,0,-33.6,483.45
-0.52474,0.6224,0.21633,0,0,0,-33.593,503.71
-0.52497,0.61161,0.21295,0,0,0,-33.587,521.8
-0.11297,0.62368,0.24924,0,0,0,-33.745,46.863
-0.12321,0.62469,0.25054,0,0,0,-33.788,-81.596
-0.025056,0.62868,0.14062,0,0,0,-33.769,-23.958
-0.012757,0.62735,0.14062,0,0,0,-33.773,-34.775
-0.012758,0.62734,0.15623,0,0,0,-33.77,-28.21
-0.074479,0.62704,0.2334,0,0,0,-33.757,12.841
-0.074426,0.62084,0.2467,0,0,0,-33.739,66.445
-0.0252,0.62024,0.23359,0,0,0,-33.716,134.93
-0.024801,0.61107,0.2464,0,0,0,-33.712,147.78
-0.012859,0.62388,0.21768,0,0,0,-33.748,37.373
-0.00063216,0.62269,0.21729,0,0,0,-33.757,12.076
-1.8272,0.72796,0.1288,0,0,0,-33.769,-24.606
-1.7992,0.71172,0.21863,0,0,0,-33.78,-56.852
-1.7744,0.71668,0.24994,0,0,0,-33.775,-43.487
-1.7249,0.73116,0.23423,0,0,0,-33.792,-92.748
-1.6237,0.7975,0.1383,0,0,0,-33.841,-239.81
-1.175,0.71256,0.20846,0,0,0,-33.822,-183.27
-1.1254,0.71151,0.21632,0,0,0,-33.843,-246.43
-1.1131,0.71109,0.2181,0,0,0,-33.848,-261.07
-1.1136,0.72185,0.22204,0,0,0,-33.85,-266.96
-1.101,0.71051,0.2199,0,0,0,-33.849,-264.75
-1.1013,0.72654,0.23697,0,0,0,-33.863,-306.69
-1.1013,0.72098,0.22492,0,0,0,-33.85,-266.85
-1.9751,0.071143,0.2657,0,0,0,-33.754,20.448
-1.9875,0.0724,0.26573,0,0,0,-33.758,10.3
-1.9875,0.072424,0.28126,0,0,0,-33.757,10.53
-2,0.073013,0.26575,0,0,0,-33.76,4.0225
-2,0.073021,0.28127,0,0,0,-33.76,4.1355
-1.9875,0.072442,0.34375,0,0,0,-33.758,9.4703
-1.9875,0.072453,0.35937,0,0,0,-33.758,8.7762
-1.9751,0.071226,0.35937,0,0,0,-33.753,24.403
-2,0.073075,0.37497,0,0,0,-33.761,1.1584
-1.9875,0.072477,0.37497,0,0,0,-33.758,8.2181
-2,0.073047,0.35937,0,0,0,-33.76,1.4312
-1.9751,0.071261,0.37496,0,0,0,-33.753,23.508
-2,0.073034,0.34375,0,0,0,-33.76,2.1805
-1.8,0.076091,0.27079,0,0,0,-33.64,361.51
-1.8247,0.10011,0.26874,0,0,0,-33.695,198.01
-1.525,0.0078643,0.28126,0,0,0,-33.808,-142.16
-1.5746,0.013949,0.34375,0,0,0,-33.808,-141.29
-1.525,0.0078716,0.34375,0,0,0,-33.803,-127.31
-0.38631,0.0097824,0.34541,0,0,0,-34.119,-1074.6
-0.3096,0.021938,0.29206,0,0,0,-33.65,331.47
